file_index,tile_id,unique_number,Memo,Scale,Significant,Marginal,Subtraction,Error
8552,T00666,12223,nan,zscale,0,0,0,0
8553,T00666,12252,nan,zscale,0,0,0,0
8554,T00666,12263,nan,zscale,0,0,0,0
8555,T00666,12269,nan,zscale,0,0,0,0
8556,T00666,12285,nan,zscale,0,0,0,0
8557,T00666,12302,nan,zscale,0,0,0,0
8558,T00666,12313,nan,zscale,0,0,0,0
8559,T00666,12321,nan,zscale,0,0,0,0
8560,T00666,12324,nan,zscale,0,0,0,0
8561,T00666,12331,nan,zscale,0,0,0,0
8562,T00666,12335,nan,zscale,0,0,0,0
8563,T00666,12337,nan,zscale,0,0,0,0
8564,T00666,12351,nan,zscale,0,0,0,0
8565,T00666,12363,nan,zscale,0,0,0,0
8566,T00666,12365,nan,zscale,0,0,0,0
8567,T00666,12386,nan,zscale,0,0,0,0
8568,T00666,12407,nan,zscale,0,0,0,0
8569,T00666,12417,nan,zscale,0,0,0,0
8570,T00666,12458,nan,zscale,0,0,0,0
8571,T00666,12466,nan,zscale,0,0,0,0
8572,T00666,12476,nan,zscale,0,0,0,0
8573,T00666,12494,nan,zscale,0,0,0,0
8574,T00666,12521,nan,zscale,0,0,0,0
8575,T00666,12527,nan,zscale,0,0,0,0
8576,T00666,12529,nan,zscale,0,0,0,0
8577,T00666,12532,nan,zscale,0,0,0,0
8578,T00666,12540,nan,zscale,0,0,0,0
8579,T00666,12543,nan,zscale,0,0,0,0
8580,T00666,12563,nan,zscale,0,0,0,0
8581,T00666,12574,nan,zscale,0,0,0,0
8582,T00666,12586,nan,zscale,0,0,0,0
8583,T00666,12604,nan,zscale,0,0,0,0
8584,T00666,12625,nan,zscale,0,0,0,0
8585,T00666,12636,nan,zscale,0,0,0,0
8586,T00666,12644,nan,zscale,0,0,0,0
8587,T00666,12647,nan,zscale,0,0,0,0
8588,T00666,12649,nan,zscale,0,0,0,0
8589,T00666,12657,nan,zscale,0,0,0,0
8590,T00666,12671,nan,zscale,0,0,0,0
8591,T00666,12695,nan,zscale,0,0,0,0
8592,T00666,12711,nan,zscale,0,0,0,0
8593,T00666,12724,nan,zscale,0,0,0,0
8594,T00666,12725,nan,zscale,0,0,0,0
8595,T00666,12732,nan,zscale,0,0,0,0
8596,T00666,12739,nan,zscale,0,0,0,0
8597,T00666,12740,nan,zscale,0,0,0,0
8598,T00666,12768,nan,zscale,0,0,0,0
8599,T00666,12784,nan,zscale,0,0,0,0
8600,T00666,12853,nan,zscale,0,0,0,0
8601,T00666,12855,nan,zscale,0,0,0,0
8602,T00666,12882,nan,zscale,0,0,0,0
8603,T00666,12888,nan,zscale,0,0,0,0
8604,T00666,12898,nan,zscale,0,0,0,0
8605,T00666,12936,nan,zscale,0,0,0,0
8606,T00666,13009,nan,zscale,0,0,0,0
8607,T00666,13012,nan,zscale,0,0,0,0
8608,T00666,13031,nan,zscale,0,0,0,0
8609,T00666,13032,nan,zscale,0,0,0,0
8610,T00666,13064,nan,zscale,0,0,0,0
8611,T00666,13071,nan,zscale,0,0,0,0
8612,T00666,13077,nan,zscale,0,0,0,0
8613,T00666,13082,nan,zscale,0,0,0,0
8614,T00666,13094,nan,zscale,0,0,0,0
8615,T00666,13109,nan,zscale,0,0,0,0
8616,T00666,13124,nan,zscale,0,0,0,0
8617,T00666,13129,nan,zscale,0,0,0,0
8618,T00666,13159,nan,zscale,0,0,0,0
8619,T00666,13165,nan,zscale,0,0,0,0
8620,T00666,13170,nan,zscale,0,0,0,0
8621,T00666,13184,nan,zscale,0,0,0,0
8622,T00666,13212,nan,zscale,0,0,0,0
8623,T00666,13223,nan,zscale,0,0,0,0
8624,T00666,13234,nan,zscale,0,0,0,0
8625,T00666,13241,nan,zscale,0,0,0,0
8626,T00666,13242,nan,zscale,0,0,0,0
8627,T00666,13257,nan,zscale,0,0,0,0
8628,T00666,13272,nan,zscale,0,0,0,0
8629,T00666,13274,nan,zscale,0,0,0,0
8630,T00666,13311,nan,zscale,0,0,0,0
8631,T00666,13320,nan,zscale,0,0,0,0
8632,T00666,13324,nan,zscale,0,0,0,0
8633,T00666,13360,nan,zscale,0,0,0,0
8634,T00666,13369,nan,zscale,0,0,0,0
8635,T00666,13391,nan,zscale,0,0,0,0
8636,T00666,13408,nan,zscale,0,0,0,0
8637,T00666,13412,nan,zscale,0,0,0,0
8638,T00666,13425,nan,zscale,0,0,0,0
8639,T00666,13466,nan,zscale,0,0,0,0
8640,T00666,13504,nan,zscale,0,0,0,0
8641,T00666,13513,nan,zscale,0,0,0,0
8642,T00666,13516,nan,zscale,0,0,0,0
8643,T00666,13521,nan,zscale,0,0,0,0
8644,T00666,13533,nan,zscale,0,0,0,0
8645,T00666,13545,nan,zscale,0,0,0,0
8646,T00666,13591,nan,zscale,0,0,0,0
8647,T00666,13600,nan,zscale,0,0,0,0
8648,T00666,13605,nan,zscale,0,0,0,0
8649,T00666,13619,nan,zscale,0,0,0,0
8650,T00666,13625,nan,zscale,0,0,0,0
8651,T00666,13659,nan,zscale,0,0,0,0
8652,T00666,13661,nan,zscale,0,0,0,0
8653,T00666,13669,nan,zscale,0,0,0,0
8654,T00666,13719,nan,zscale,0,0,0,0
8655,T00666,13726,nan,zscale,0,0,0,0
8656,T00666,13745,nan,zscale,0,0,0,0
8657,T00666,13747,nan,zscale,0,0,0,0
8658,T00666,13753,nan,zscale,0,0,0,0
8659,T00666,13788,nan,zscale,0,0,0,0
8660,T00666,13868,nan,zscale,0,0,0,0
8661,T00666,13904,nan,zscale,0,0,0,0
8662,T00666,13909,nan,zscale,0,0,0,0
8663,T00666,13917,nan,zscale,0,0,0,0
8664,T00666,13930,nan,zscale,0,0,0,0
8665,T00666,13940,nan,zscale,0,0,0,0
8666,T00666,13942,nan,zscale,0,0,0,0
8667,T00666,13958,nan,zscale,0,0,0,0
8668,T00666,13992,nan,zscale,0,0,0,0
8669,T00666,14011,nan,zscale,0,0,0,0
8670,T00666,14022,nan,zscale,0,0,0,0
8671,T00666,14034,nan,zscale,0,0,0,0
8672,T00666,14064,nan,zscale,0,0,0,0
8673,T00666,14070,nan,zscale,0,0,0,0
8674,T00666,14110,nan,zscale,0,0,0,0
8675,T00666,14112,nan,zscale,0,0,0,0
8676,T00666,14115,nan,zscale,0,0,0,0
8677,T00666,14117,nan,zscale,0,0,0,0
8678,T00666,14135,nan,zscale,0,0,0,0
8679,T00666,14137,nan,zscale,0,0,0,0
8680,T00666,14141,nan,zscale,0,0,0,0
8681,T00666,14142,nan,zscale,0,0,0,0
8682,T00666,14144,nan,zscale,0,0,0,0
8683,T00666,14155,nan,zscale,0,0,0,0
8684,T00666,14212,nan,zscale,0,0,0,0
8685,T00666,14219,nan,zscale,0,0,0,0
8686,T00666,14237,nan,zscale,0,0,0,0
8687,T00666,14240,nan,zscale,0,0,0,0
8688,T00666,14246,nan,zscale,0,0,0,0
8689,T00666,14257,nan,zscale,0,0,0,0
8690,T00666,14262,nan,zscale,0,0,0,0
8691,T00666,14281,nan,zscale,0,0,0,0
8692,T00666,14282,nan,zscale,0,0,0,0
8693,T00666,14284,nan,zscale,0,0,0,0
8694,T00666,14298,nan,zscale,0,0,0,0
8695,T00666,14299,nan,zscale,0,0,0,0
8696,T00666,14305,nan,zscale,0,0,0,0
8697,T00666,14327,nan,zscale,0,0,0,0
8698,T00666,14330,nan,zscale,0,0,0,0
8699,T00666,14333,nan,zscale,0,0,0,0
8700,T00666,14335,nan,zscale,0,0,0,0
8701,T00666,14336,nan,zscale,0,0,0,0
8702,T00666,14342,nan,zscale,0,0,0,0
8703,T00666,14345,nan,zscale,0,0,0,0
8704,T00666,14351,nan,zscale,0,0,0,0
8705,T00666,14352,nan,zscale,0,0,0,0
8706,T00666,14357,nan,zscale,0,0,0,0
8707,T00666,14364,nan,zscale,0,0,0,0
8708,T00666,14369,nan,zscale,0,0,0,0
8709,T00666,14371,nan,zscale,0,0,0,0
8710,T00666,14375,nan,zscale,0,0,0,0
8711,T00666,14400,nan,zscale,0,0,0,0
8712,T00666,14412,nan,zscale,0,0,0,0
8713,T00666,14417,nan,zscale,0,0,0,0
8714,T00666,14434,nan,zscale,0,0,0,0
8715,T00666,14451,nan,zscale,0,0,0,0
8716,T00666,14469,nan,zscale,0,0,0,0
8717,T00666,14481,nan,zscale,0,0,0,0
8718,T00666,14488,nan,zscale,0,0,0,0
8719,T00666,14490,nan,zscale,0,0,0,0
8720,T00666,14495,nan,zscale,0,0,0,0
8721,T00666,14503,nan,zscale,0,0,0,0
8722,T00666,14529,nan,zscale,0,0,0,0
8723,T00666,14560,nan,zscale,0,0,0,0
8724,T00666,14583,nan,zscale,0,0,0,0
8725,T00666,14619,nan,zscale,0,0,0,0
8726,T00666,14626,nan,zscale,0,0,0,0
8727,T00666,14634,nan,zscale,0,0,0,0
8728,T00666,14665,nan,zscale,0,0,0,0
8729,T00666,14673,nan,zscale,0,0,0,0
8730,T00666,14689,nan,zscale,0,0,0,0
8731,T00666,14717,nan,zscale,0,0,0,0
8732,T00666,14734,nan,zscale,0,0,0,0
8733,T00666,14778,nan,zscale,0,0,0,0
8734,T00666,14780,nan,zscale,0,0,0,0
8735,T00666,14784,nan,zscale,0,0,0,0
8736,T00666,14797,nan,zscale,0,0,0,0
8737,T00666,14801,nan,zscale,0,0,0,0
8738,T00666,14808,nan,zscale,0,0,0,0
8739,T00666,14809,nan,zscale,0,0,0,0
8740,T00666,14819,nan,zscale,0,0,0,0
8741,T00666,14831,nan,zscale,0,0,0,0
8742,T00666,14853,nan,zscale,0,0,0,0
8743,T00666,14865,nan,zscale,0,0,0,0
8744,T00666,14877,nan,zscale,0,0,0,0
8745,T00666,14882,nan,zscale,0,0,0,0
8746,T00666,14890,nan,zscale,0,0,0,0
8747,T00666,14898,nan,zscale,0,0,0,0
8748,T00666,14899,nan,zscale,0,0,0,0
8749,T00666,14911,nan,zscale,0,0,0,0
8750,T00666,14943,nan,zscale,0,0,0,0
8751,T00666,14956,nan,zscale,0,0,0,0
8752,T00666,14960,nan,zscale,0,0,0,0
8753,T00666,14962,nan,zscale,0,0,0,0
8754,T00666,14963,nan,zscale,0,0,0,0
8755,T00666,14966,nan,zscale,0,0,0,0
8756,T00666,14972,nan,zscale,0,0,0,0
8757,T00666,14979,nan,zscale,0,0,0,0
8758,T00666,14989,nan,zscale,0,0,0,0
8759,T00666,15011,nan,zscale,0,0,0,0
8760,T00666,15020,nan,zscale,0,0,0,0
8761,T00666,15022,nan,zscale,0,0,0,0
8762,T00666,15038,nan,zscale,0,0,0,0
8763,T00666,15047,nan,zscale,0,0,0,0
8764,T00666,15055,nan,zscale,0,0,0,0
8765,T00666,15069,nan,zscale,0,0,0,0
8766,T00666,15081,nan,zscale,0,0,0,0
8767,T00666,15084,nan,zscale,0,0,0,0
8768,T00666,15107,nan,zscale,0,0,0,0
8769,T00666,15109,nan,zscale,0,0,0,0
8770,T00666,15114,nan,zscale,0,0,0,0
8771,T00666,15117,nan,zscale,0,0,0,0
8772,T00666,15131,nan,zscale,0,0,0,0
8773,T00666,15142,nan,zscale,0,0,0,0
8774,T00666,15152,nan,zscale,0,0,0,0
8775,T00666,15158,nan,zscale,0,0,0,0
8776,T00666,15159,nan,zscale,0,0,0,0
8777,T00666,15175,nan,zscale,0,0,0,0
8778,T00666,15180,nan,zscale,0,0,0,0
8779,T00666,15188,nan,zscale,0,0,0,0
8780,T00666,15191,nan,zscale,0,0,0,0
8781,T00666,15198,nan,zscale,0,0,0,0
8782,T00666,15227,nan,zscale,0,0,0,0
8783,T00666,15233,nan,zscale,0,0,0,0
8784,T00666,15238,nan,zscale,0,0,0,0
8785,T00666,15254,nan,zscale,0,0,0,0
8786,T00666,15267,nan,zscale,0,0,0,0
8787,T00666,15278,nan,zscale,0,0,0,0
8788,T00666,15293,nan,zscale,0,0,0,0
8789,T00666,15300,nan,zscale,0,0,0,0
8790,T00666,15301,nan,zscale,0,0,0,0
8791,T00666,15307,nan,zscale,0,0,0,0
8792,T00666,15366,nan,zscale,0,0,0,0
8793,T00666,15369,nan,zscale,0,0,0,0
8794,T00666,15393,nan,zscale,0,0,0,0
8795,T00666,15394,nan,zscale,0,0,0,0
8796,T00666,15400,nan,zscale,0,0,0,0
8797,T00666,15433,nan,zscale,0,0,0,0
8798,T00666,15437,nan,zscale,0,0,0,0
8799,T00666,15438,nan,zscale,0,0,0,0
8800,T00666,15441,nan,zscale,0,0,0,0
8801,T00666,15443,nan,zscale,0,0,0,0
8802,T00666,15450,nan,zscale,0,0,0,0
8803,T00666,15461,nan,zscale,0,0,0,0
8804,T00666,15464,nan,zscale,0,0,0,0
8805,T00666,15468,nan,zscale,0,0,0,0
8806,T00666,15470,nan,zscale,0,0,0,0
8807,T00666,15481,nan,zscale,0,0,0,0
8808,T00666,15530,nan,zscale,0,0,0,0
8809,T00666,15547,nan,zscale,0,0,0,0
8810,T00666,15571,nan,zscale,0,0,0,0
8811,T00666,15591,nan,zscale,0,0,0,0
8812,T00666,15602,nan,zscale,0,0,0,0
8813,T00666,15607,nan,zscale,0,0,0,0
8814,T00666,15616,nan,zscale,0,0,0,0
8815,T00666,15645,nan,zscale,0,0,0,0
8816,T00666,15660,nan,zscale,0,0,0,0
8817,T00666,15684,nan,zscale,0,0,0,0
8818,T00666,15696,nan,zscale,0,0,0,0
8819,T00666,15724,nan,zscale,0,0,0,0
8820,T00666,15733,nan,zscale,0,0,0,0
8821,T00666,15739,nan,zscale,0,0,0,0
8822,T00666,15742,nan,zscale,0,0,0,0
8823,T00666,15789,nan,zscale,0,0,0,0
8824,T00666,15790,nan,zscale,0,0,0,0
8825,T00666,15798,nan,zscale,0,0,0,0
8826,T00666,15800,nan,zscale,0,0,0,0
8827,T00666,15833,nan,zscale,0,0,0,0
8828,T00666,15843,nan,zscale,0,0,0,0
8829,T00666,15845,nan,zscale,0,0,0,0
8830,T00666,15851,nan,zscale,0,0,0,0
8831,T00666,15864,nan,zscale,0,0,0,0
8832,T00666,15879,nan,zscale,0,0,0,0
8833,T00666,15893,nan,zscale,0,0,0,0
8834,T00666,15900,nan,zscale,0,0,0,0
8835,T00666,15903,nan,zscale,0,0,0,0
8836,T00666,15917,nan,zscale,0,0,0,0
8837,T00666,15928,nan,zscale,0,0,0,0
8838,T00666,15934,nan,zscale,0,0,0,0
8839,T00666,15943,nan,zscale,0,0,0,0
8840,T00666,15948,nan,zscale,0,0,0,0
8841,T00666,15956,nan,zscale,0,0,0,0
8842,T00666,15957,nan,zscale,0,0,0,0
8843,T00666,15958,nan,zscale,0,0,0,0
8844,T00666,15964,nan,zscale,0,0,0,0
8845,T00666,15979,nan,zscale,0,0,0,0
8846,T00666,15983,nan,zscale,0,0,0,0
8847,T00666,15994,nan,zscale,0,0,0,0
8848,T00666,15998,nan,zscale,0,0,0,0
8849,T00666,16001,nan,zscale,0,0,0,0
8850,T00666,16011,nan,zscale,0,0,0,0
8851,T00666,16023,nan,zscale,0,0,0,0
8852,T00666,16065,nan,zscale,0,0,0,0
8853,T00666,16074,nan,zscale,0,0,0,0
8854,T00666,16080,nan,zscale,0,0,0,0
8855,T00666,16090,nan,zscale,0,0,0,0
8856,T00666,16110,nan,zscale,0,0,0,0
8857,T00666,16125,nan,zscale,0,0,0,0
8858,T00666,16133,nan,zscale,0,0,0,0
8859,T00666,16142,nan,zscale,0,0,0,0
8860,T00666,16153,nan,zscale,0,0,0,0
8861,T00666,16178,nan,zscale,0,0,0,0
8862,T00666,16183,nan,zscale,0,0,0,0
8863,T00666,16185,nan,zscale,0,0,0,0
8864,T00666,16200,nan,zscale,0,0,0,0
8865,T00666,16214,nan,zscale,0,0,0,0
8866,T00666,16226,nan,zscale,0,0,0,0
8867,T00666,16230,nan,zscale,0,0,0,0
8868,T00666,16244,nan,zscale,0,0,0,0
8869,T00666,16247,nan,zscale,0,0,0,0
8870,T00666,16255,nan,zscale,0,0,0,0
8871,T00666,16258,nan,zscale,0,0,0,0
8872,T00666,16274,nan,zscale,0,0,0,0
8873,T00666,16282,nan,zscale,0,0,0,0
8874,T00666,16292,nan,zscale,0,0,0,0
8875,T00666,16294,nan,zscale,0,0,0,0
8876,T00666,16321,nan,zscale,0,0,0,0
8877,T00666,16329,nan,zscale,0,0,0,0
8878,T00666,16334,nan,zscale,0,0,0,0
8879,T00666,16362,nan,zscale,0,0,0,0
8880,T00666,16413,nan,zscale,0,0,0,0
8881,T00666,16414,nan,zscale,0,0,0,0
8882,T00666,16424,nan,zscale,0,0,0,0
8883,T00666,16426,nan,zscale,0,0,0,0
8884,T00666,16427,nan,zscale,0,0,0,0
8885,T00666,16431,nan,zscale,0,0,0,0
8886,T00666,16455,nan,zscale,0,0,0,0
8887,T00666,16465,nan,zscale,0,0,0,0
8888,T00666,16474,nan,zscale,0,0,0,0
8889,T00666,16507,nan,zscale,0,0,0,0
8890,T00666,16509,nan,zscale,0,0,0,0
8891,T00666,16530,nan,zscale,0,0,0,0
8892,T00666,16531,nan,zscale,0,0,0,0
8893,T00666,16542,nan,zscale,0,0,0,0
8894,T00666,16560,nan,zscale,0,0,0,0
8895,T00666,16600,nan,zscale,0,0,0,0
8896,T00666,16603,nan,zscale,0,0,0,0
8897,T00666,16604,nan,zscale,0,0,0,0
8898,T00666,16610,nan,zscale,0,0,0,0
8899,T00666,16615,nan,zscale,0,0,0,0
8900,T00666,16630,nan,zscale,0,0,0,0
8901,T00666,16642,nan,zscale,0,0,0,0
8902,T00666,16645,nan,zscale,0,0,0,0
8903,T00666,16648,nan,zscale,0,0,0,0
8904,T00666,16649,nan,zscale,0,0,0,0
8905,T00666,16673,nan,zscale,0,0,0,0
8906,T00666,16679,nan,zscale,0,0,0,0
8907,T00666,16687,nan,zscale,0,0,0,0
8908,T00666,16691,nan,zscale,0,0,0,0
8909,T00666,16699,nan,zscale,0,0,0,0
8910,T00666,16702,nan,zscale,0,0,0,0
8911,T00666,16710,nan,zscale,0,0,0,0
8912,T00666,16722,nan,zscale,0,0,0,0
8913,T00666,16733,nan,zscale,0,0,0,0
8914,T00666,16740,nan,zscale,0,0,0,0
8915,T00666,16749,nan,zscale,0,0,0,0
8916,T00666,16766,nan,zscale,0,0,0,0
8917,T00666,16767,nan,zscale,0,0,0,0
8918,T00666,16782,nan,zscale,0,0,0,0
8919,T00666,16786,nan,zscale,0,0,0,0
8920,T00666,16801,nan,zscale,0,0,0,0
8921,T00666,16806,nan,zscale,0,0,0,0
8922,T00666,16813,nan,zscale,0,0,0,0
8923,T00666,16822,nan,zscale,0,0,0,0
8924,T00666,16824,nan,zscale,0,0,0,0
8925,T00666,16828,nan,zscale,0,0,0,0
8926,T00666,16835,nan,zscale,0,0,0,0
8927,T00666,16844,nan,zscale,0,0,0,0
8928,T00666,16855,nan,zscale,0,0,0,0
8929,T00666,16858,nan,zscale,0,0,0,0
8930,T00666,16862,nan,zscale,0,0,0,0
8931,T00666,16868,nan,zscale,0,0,0,0
8932,T00666,16884,nan,zscale,0,0,0,0
8933,T00666,16886,nan,zscale,0,0,0,0
8934,T00666,16907,nan,zscale,0,0,0,0
8935,T00666,16917,nan,zscale,0,0,0,0
8936,T00666,16938,nan,zscale,0,0,0,0
8937,T00666,16945,nan,zscale,0,0,0,0
8938,T00666,16961,nan,zscale,0,0,0,0
8939,T00666,16963,nan,zscale,0,0,0,0
8940,T00666,16975,nan,zscale,0,0,0,0
8941,T00666,16982,nan,zscale,0,0,0,0
8942,T00666,16988,nan,zscale,0,0,0,0
8943,T00666,17001,nan,zscale,0,0,0,0
8944,T00666,17011,nan,zscale,0,0,0,0
8945,T00666,17036,nan,zscale,0,0,0,0
8946,T00666,17053,nan,zscale,0,0,0,0
8947,T00666,17058,nan,zscale,0,0,0,0
8948,T00666,17063,nan,zscale,0,0,0,0
8949,T00666,17080,nan,zscale,0,0,0,0
8950,T00666,17082,nan,zscale,0,0,0,0
8951,T00666,17083,nan,zscale,0,0,0,0
8952,T00666,17086,nan,zscale,0,0,0,0
8953,T00666,17094,nan,zscale,0,0,0,0
8954,T00666,17095,nan,zscale,0,0,0,0
8955,T00666,17106,nan,zscale,0,0,0,0
8956,T00666,17117,nan,zscale,0,0,0,0
8957,T00666,17119,nan,zscale,0,0,0,0
8958,T00666,17122,nan,zscale,0,0,0,0
8959,T00666,17132,nan,zscale,0,0,0,0
8960,T00666,17140,nan,zscale,0,0,0,0
8961,T00666,17143,nan,zscale,0,0,0,0
8962,T00666,17154,nan,zscale,0,0,0,0
8963,T00666,17158,nan,zscale,0,0,0,0
8964,T00666,17160,nan,zscale,0,0,0,0
8965,T00666,17168,nan,zscale,0,0,0,0
8966,T00666,17170,nan,zscale,0,0,0,0
8967,T00666,17173,nan,zscale,0,0,0,0
8968,T00666,17199,nan,zscale,0,0,0,0
8969,T00666,17204,nan,zscale,0,0,0,0
8970,T00666,17205,nan,zscale,0,0,0,0
8971,T00666,17223,nan,zscale,0,0,0,0
8972,T00666,17237,nan,zscale,0,0,0,0
8973,T00666,17247,nan,zscale,0,0,0,0
8974,T00666,17256,nan,zscale,0,0,0,0
8975,T00666,17265,nan,zscale,0,0,0,0
8976,T00666,17274,nan,zscale,0,0,0,0
8977,T00666,17304,nan,zscale,0,0,0,0
8978,T00666,17323,nan,zscale,0,0,0,0
8979,T00666,17324,nan,zscale,0,0,0,0
8980,T00666,17330,nan,zscale,0,0,0,0
8981,T00666,17355,nan,zscale,0,0,0,0
8982,T00666,17389,nan,zscale,0,0,0,0
8983,T00666,17398,nan,zscale,0,0,0,0
8984,T00666,17399,nan,zscale,0,0,0,0
8985,T00666,17407,nan,zscale,0,0,0,0
8986,T00666,17412,nan,zscale,0,0,0,0
8987,T00666,17417,nan,zscale,0,0,0,0
8988,T00666,17457,nan,zscale,0,0,0,0
8989,T00666,17471,nan,zscale,0,0,0,0
8990,T00666,17509,nan,zscale,0,0,0,0
8991,T00666,17512,nan,zscale,0,0,0,0
8992,T00666,17545,nan,zscale,0,0,0,0
8993,T00666,17625,nan,zscale,0,0,0,0
8994,T00666,17631,nan,zscale,0,0,0,0
8995,T00666,17683,nan,zscale,0,0,0,0
8996,T00666,17685,nan,zscale,0,0,0,0
8997,T00666,17714,nan,zscale,0,0,0,0
8998,T00666,17760,nan,zscale,0,0,0,0
8999,T00666,17787,nan,zscale,0,0,0,0
9000,T00666,17798,nan,zscale,0,0,0,0
9001,T00666,17864,nan,zscale,0,0,0,0
9002,T00666,17888,nan,zscale,0,0,0,0
9003,T00666,17914,nan,zscale,0,0,0,0
9004,T00666,17929,nan,zscale,0,0,0,0
9005,T00666,17958,nan,zscale,0,0,0,0
9006,T00666,17961,nan,zscale,0,0,0,0
9007,T00666,17978,nan,zscale,0,0,0,0
9008,T00666,17996,nan,zscale,0,0,0,0
9009,T00666,18000,nan,zscale,0,0,0,0
9010,T00666,18002,nan,zscale,0,0,0,0
9011,T00666,18031,nan,zscale,0,0,0,0
9012,T00666,18076,nan,zscale,0,0,0,0
9013,T00666,18100,nan,zscale,0,0,0,0
9014,T00666,18136,nan,zscale,0,0,0,0
9015,T00666,18152,nan,zscale,0,0,0,0
9016,T00666,18155,nan,zscale,0,0,0,0
9017,T00666,18162,nan,zscale,0,0,0,0
9018,T00666,18186,nan,zscale,0,0,0,0
9019,T00666,18223,nan,zscale,0,0,0,0
9020,T00666,18250,nan,zscale,0,0,0,0
9021,T00666,18257,nan,zscale,0,0,0,0
9022,T00666,18260,nan,zscale,0,0,0,0
9023,T00666,18268,nan,zscale,0,0,0,0
9024,T00666,18283,nan,zscale,0,0,0,0
9025,T00666,18302,nan,zscale,0,0,0,0
9026,T00666,18304,nan,zscale,0,0,0,0
9027,T00666,18305,nan,zscale,0,0,0,0
9028,T00666,18324,nan,zscale,0,0,0,0
9029,T00666,18343,nan,zscale,0,0,0,0
9030,T00666,18351,nan,zscale,0,0,0,0
9031,T00666,18396,nan,zscale,0,0,0,0
9032,T00666,18400,nan,zscale,0,0,0,0
9033,T00666,18500,nan,zscale,0,0,0,0
9034,T00666,18508,nan,zscale,0,0,0,0
9035,T00666,18511,nan,zscale,0,0,0,0
9036,T00666,18545,nan,zscale,0,0,0,0
9037,T00666,18605,nan,zscale,0,0,0,0
9038,T00666,18682,nan,zscale,0,0,0,0
9039,T00666,18706,nan,zscale,0,0,0,0
9040,T00666,18735,nan,zscale,0,0,0,0
9041,T00666,18752,nan,zscale,0,0,0,0
9042,T00666,18776,nan,zscale,0,0,0,0
9043,T00666,18796,nan,zscale,0,0,0,0
9044,T00666,18800,nan,zscale,0,0,0,0
9045,T00666,18868,nan,zscale,0,0,0,0
9046,T00666,18885,nan,zscale,0,0,0,0
9047,T00666,18912,nan,zscale,0,0,0,0
9048,T00666,19027,nan,zscale,0,0,0,0
9049,T00666,19037,nan,zscale,0,0,0,0
9050,T00666,19045,nan,zscale,0,0,0,0
9051,T00666,19052,nan,zscale,0,0,0,0
9052,T00666,19059,nan,zscale,0,0,0,0
9053,T00666,19099,nan,zscale,0,0,0,0
9054,T00666,19119,nan,zscale,0,0,0,0
9055,T00666,19151,nan,zscale,0,0,0,0
9056,T00666,19196,nan,zscale,0,0,0,0
9057,T00666,19247,nan,zscale,0,0,0,0
9058,T00666,19249,nan,zscale,0,0,0,0
9059,T00666,19264,nan,zscale,0,0,0,0
9060,T00666,19299,nan,zscale,0,0,0,0
9061,T00666,19313,nan,zscale,0,0,0,0
9062,T00666,19323,nan,zscale,0,0,0,0
9063,T00666,19373,nan,zscale,0,0,0,0
9064,T00666,19385,nan,zscale,0,0,0,0
9065,T00666,19389,nan,zscale,0,0,0,0
9066,T00666,19454,nan,zscale,0,0,0,0
9067,T00666,19462,nan,zscale,0,0,0,0
9068,T00666,19465,nan,zscale,0,0,0,0
9069,T00666,19483,nan,zscale,0,0,0,0
9070,T00666,19497,nan,zscale,0,0,0,0
9071,T00666,19533,nan,zscale,0,0,0,0
9072,T00666,19546,nan,zscale,0,0,0,0
9073,T00666,19560,nan,zscale,0,0,0,0
9074,T00666,19562,nan,zscale,0,0,0,0
9075,T00666,19598,nan,zscale,0,0,0,0
9076,T00666,19610,nan,zscale,0,0,0,0
9077,T00666,19613,nan,zscale,0,0,0,0
9078,T00666,19637,nan,zscale,0,0,0,0
9079,T00666,19647,nan,zscale,0,0,0,0
9080,T00666,19658,nan,zscale,0,0,0,0
9081,T00666,19683,nan,zscale,0,0,0,0
9082,T00666,19719,nan,zscale,0,0,0,0
9083,T00666,19733,nan,zscale,0,0,0,0
9084,T00666,19734,nan,zscale,0,0,0,0
9085,T00666,19736,nan,zscale,0,0,0,0
9086,T00666,19747,nan,zscale,0,0,0,0
9087,T00666,19779,nan,zscale,0,0,0,0
9088,T00666,19849,nan,zscale,0,0,0,0
9089,T00666,19863,nan,zscale,0,0,0,0
9090,T00666,19867,nan,zscale,0,0,0,0
9091,T00666,19891,nan,zscale,0,0,0,0
9092,T00666,19902,nan,zscale,0,0,0,0
9093,T00666,19922,nan,zscale,0,0,0,0
9094,T00666,19923,nan,zscale,0,0,0,0
9095,T00666,19988,nan,zscale,0,0,0,0
9096,T00666,19992,nan,zscale,0,0,0,0
9097,T00666,19999,nan,zscale,0,0,0,0
9098,T00666,20017,nan,zscale,0,0,0,0
9099,T00666,20055,nan,zscale,0,0,0,0
9100,T00666,20078,nan,zscale,0,0,0,0
9101,T00666,20079,nan,zscale,0,0,0,0
9102,T00666,20081,nan,zscale,0,0,0,0
9103,T00666,20092,nan,zscale,0,0,0,0
9104,T00666,20098,nan,zscale,0,0,0,0
9105,T00666,20100,nan,zscale,0,0,0,0
9106,T00666,20111,nan,zscale,0,0,0,0
9107,T00666,20118,nan,zscale,0,0,0,0
9108,T00666,20139,nan,zscale,0,0,0,0
9109,T00666,20143,nan,zscale,0,0,0,0
